Genome ID	MC	previous MC used in Coral project	Ecosystem	name	contig number(NGS or nanopore	published	Collaborator	# contigs (NGS)	Completeness	Contamination	algae	Host	niche
GNM526588003478	MC7		bare flat	SZCCYKF039	70.0		Huang Yanyan	70.0	99.7335625268586	2.7338831249445774			intertidal
GNM526588003497	MC7		bare flat	SZCCYKF131	82.0		Huang Yanyan	82.0	99.68414267296949	2.82699299459076			intertidal
GNM526588003482	MC7		bare flat	SZCCYKF052	70.0		Huang Yanyan	70.0	99.70562956596476	2.047735008628864			intertidal
GNM526588003487	MC7		bare flat	SZCCYKF082	76.0		Huang Yanyan	76.0	99.70562956596476	3.0952380952380945			intertidal
GNM526588003440	MC7		bare flat	SZCCYKD158	83.0		Huang Yanyan	83.0	99.70562956596476	3.0952380952380945			intertidal
GNM526588003493	MC7		bare flat	SZCCYKF116	73.0		Huang Yanyan	73.0	99.70562956596476	3.0952380952380945			intertidal
FG11	MC7		Halophila ovalis	ZJTAS020	213.0		Huang Yanyan	213.0	99.58148307310316	4.894927387944148			intertidal
FG9	MC7		Halophila ovalis	ZJTAL021	54.0		Huang Yanyan	54.0	99.58148307310316	1.7158818834796488			intertidal
FG8	MC7		Halophila ovalis	ZJDCS007	256.0		Huang Yanyan	256.0	96.17688332772131	1.1572226656025535			intertidal
AE3	MC7	MC7	coral	Y352	54.0		Xie Mei	54.0	99.58148307310316	1.7158818834796488			
GNM926926003765	MC7		marine ranching	YTSC326	55.0		Huang Yanyan	55.0	99.24008021773383	2.0883213620643786			submerged
GNM526588003284	MC7		Spartina	SAZD014	51.0		Song Zenglei	51.0	99.33319008738005	2.390928438414472			intertidal
GNM526588003505	MC7		Spartina	CRSB040	49.0		Song Zenglei	49.0	99.33319008738005	1.948656557595105			intertidal
GNM926926003662	MC7		natural sea area	CDSC053	57.0		Huang Yanyan	57.0	99.33319008738005	2.2279861665336527			submerged
GNM526588003209	MC7		Spartina	SASD055	52.0		Song Zenglei	52.0	99.33319008738005	1.948656557595105			intertidal
GNM926926003665	MC7		natural sea area	CDSC059	54.0		Huang Yanyan	54.0	99.33319008738005	2.2279861665336527			submerged
GNM526588003207	MC7		Spartina	SASD029	50.0		Song Zenglei	50.0	99.33319008738005	1.948656557595105			intertidal
GNM526588003555	MC7		Spartina	SAZC037	48.0		Song Zenglei	48.0	99.33319008738005	2.2978185687682893			intertidal
GNM526588003285	MC7		Spartina	TASD021	53.0		Song Zenglei	53.0	99.33319008738005	2.0045224793828145			intertidal
GNM526588003191	MC7		Spartina	CRSB010	51.0		Song Zenglei	51.0	99.33319008738005	1.948656557595105			intertidal
GNM526588003195	MC7		Spartina	CRTA018	54.0		Song Zenglei	54.0	99.33319008738005	2.2279861665336527			intertidal
GNM526588003491	MC7		bare flat	SZCCYKF102	51.0		Huang Yanyan	51.0	99.6125196963186	2.041766427241288			intertidal
GNM526588003471	MC7		bare flat	SZCCYKF023	49.0		Huang Yanyan	49.0	99.6125196963186	2.041766427241288			intertidal
GNM526588003217	MC7		Spartina	SATA032	46.0		Song Zenglei	46.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003214	MC7		Spartina	SATA019	47.0		Song Zenglei	47.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003224	MC7		Spartina	SATB048	43.0		Song Zenglei	43.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003213	MC7		Spartina	SATA016	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003222	MC7		Spartina	SATB004	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003230	MC7		Spartina	SAZB022	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003193	MC7		Spartina	CRSD009	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003564	MC7		Spartina	TASB007	43.0		Song Zenglei	43.0	98.73220820148194	2.051077414205906			intertidal
GNM526588003206	MC7		Spartina	SASC047	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003205	MC7		Spartina	SASB035	43.0		Song Zenglei	43.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003210	MC7		Spartina	SATA003	48.0		Song Zenglei	48.0	98.68142099985675	1.7158818834796488			intertidal
GNM526588003568	MC7		Spartina	TATD036	41.0		Song Zenglei	41.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003204	MC7		Spartina	SASB029	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003228	MC7		Spartina	SAZA042	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003225	MC7		Spartina	SATE026	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003523	MC7		Spartina	SASA064	43.0		Song Zenglei	43.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003238	MC7		Spartina	TATD030	46.0		Song Zenglei	46.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003208	MC7		Spartina	SASD047	46.0		Song Zenglei	46.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003561	MC7		Spartina	SAZE004	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003237	MC7		Spartina	TATD008	49.0		Song Zenglei	49.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003192	MC7		Spartina	CRSB064	48.0		Song Zenglei	48.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003211	MC7		Spartina	SATA006	47.0		Song Zenglei	47.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003236	MC7		Spartina	TATC033	53.0		Song Zenglei	53.0	98.73220820148194	1.8555466879489224			intertidal
GNM526588003572	MC7		Spartina	TAZA015	41.0		Song Zenglei	41.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003233	MC7		Spartina	TATA003	48.0		Song Zenglei	48.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003576	MC7		Spartina	TAZC015	46.0		Song Zenglei	46.0	98.73220820148194	2.051077414205906			intertidal
GNM526588003216	MC7		Spartina	SATA028	44.0		Song Zenglei	44.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003507	MC7		Spartina	CRSC054	42.0		Song Zenglei	42.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003558	MC7		Spartina	SAZD013	41.0		Song Zenglei	41.0	98.73220820148194	2.051077414205906			intertidal
GNM526588003200	MC7		Spartina	CRTC037	43.0		Song Zenglei	43.0	98.73220820148194	2.13487629688747			intertidal
GNM526588003226	MC7		Spartina	SATE035	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003234	MC7		Spartina	TATA028	47.0		Song Zenglei	47.0	98.73220820148194	1.771747805267358			intertidal
GNM526588003506	MC7		Spartina	CRSC037	43.0		Song Zenglei	43.0	98.73220820148194	1.7857142857142856			intertidal
GNM526588003202	MC7		Spartina	CRZD010	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003235	MC7		Spartina	TATC032	45.0		Song Zenglei	45.0	98.73220820148194	1.7158818834796488			intertidal
GNM526588003429	MC7		bare flat	SZCCYKD034	58.0		Huang Yanyan	58.0	99.6125196963186	2.144187283852088			intertidal
GNM526588003194	MC7		Spartina	CRSD018	47.0		Song Zenglei	47.0	99.6125196963186	1.948656557595105			intertidal
FJ12	MC7		Zostera japonica	ZJTAL016	82.0		Huang Yanyan	82.0	99.57760349520127	2.2802709394888168			intertidal
GNM526588002924	MC7		bare flat	SZCCDBA006	79.0		Lin Xingqin	79.0	99.57760349520127	2.051077414205906			intertidal
FH10	MC7		Zostera japonica	AC06	297.0		Huang Yanyan	297.0	99.33319008738005	4.3668719913379785			intertidal
FI6	MC7		Zostera japonica	ZJTAS012	63.0		Huang Yanyan	63.0	99.33319008738005	1.8555466879489224			intertidal
FJ9	MC7		Zostera japonica	ZJDAL003	62.0		Huang Yanyan	62.0	99.33319008738005	1.8555466879489224			intertidal
FI3	MC7		Zostera japonica	ZJDAS020	50.0		Huang Yanyan	50.0	98.9861442096079	1.5762170790103749			intertidal
FG5	MC7		Halophila ovalis	HOTBL028	59.0		Huang Yanyan	59.0	98.9861442096079	2.051077414205906			intertidal
FG6	MC7		Halophila ovalis	ZJDAS003	78.0		Huang Yanyan	78.0	98.92971398557992	1.8648576749135408			intertidal
FF5	MC7		Halophila ovalis	HODAL012	81.0		Huang Yanyan	81.0	98.92971398557992	1.8648576749135408			intertidal
FI11	MC7		Zostera japonica	ZJDAL001	58.0		Huang Yanyan	58.0	99.4093708898178	1.7158818834796488			intertidal
FK7	MC7		Zostera japonica	ZJDAL004	54.0		Huang Yanyan	54.0	99.6125196963186	1.3434424048949187			intertidal
FK4	MC7		Zostera japonica	AC12	243.0		Huang Yanyan	243.0	99.6125196963186	2.018488959829742			intertidal
FK6	MC7		Zostera japonica	HOTBL022	67.0		Huang Yanyan	67.0	99.6125196963186	1.6693269486565576			intertidal
FK3	MC7		Zostera japonica	ZJTCS001	68.0		Huang Yanyan	68.0	99.6125196963186	1.6693269486565576			intertidal
GNM526588003399	MC7		bare flat	SZCCBHC027	65.0		Huang Yanyan	65.0	99.6125196963186	1.948656557595105			intertidal
GNM526588003367	MC7		bare flat	SZCCBHA123	78.0		Huang Yanyan	78.0	98.68142099985675	1.7158818834796488			intertidal
GNM526588003368	MC7		bare flat	SZCCBHA127	79.0		Huang Yanyan	79.0	98.68142099985675	1.7717478052673583			intertidal
FJ3	MC7		Zostera japonica	ZJTAS003	44.0		Huang Yanyan	44.0	99.6125196963186	2.1115988294759247			intertidal
FJ4	MC7		Zostera japonica	ZJTAS013	48.0		Huang Yanyan	48.0	99.6125196963186	2.1115988294759247			intertidal
FJ6	MC7		Zostera japonica	AC10	44.0		Huang Yanyan	44.0	99.6125196963186	2.1115988294759247			intertidal
FJ5	MC7		Zostera japonica	ZJTCL006	49.0		Huang Yanyan	49.0	99.6125196963186	2.1115988294759247			intertidal
FH1	MC7		Zostera japonica	HODAS001	198.0		Huang Yanyan	198.0	99.6125196963186	3.267713044249357			intertidal
FF9	MC7		Halophila ovalis	ZJDAS015	55.0		Huang Yanyan	55.0	98.6666080660494	2.0883213620643786			intertidal
GNM526588000705	MC7		bare flat	H-2-R-9-2	48.0		Zhang DeChao	48.0	98.7597179356956	2.0883213620643786			intertidal
AF1	MC7	MC7	coral	Y426	52.0		Xie Mei	52.0	99.6125196963186	1.38999733971801			
GNM526588002923	MC7		bare flat	SZCCDBA005	55.0		Lin Xingqin	55.0	99.6125196963186	1.4114842327132828			intertidal
GNM526588003231	MC7		Spartina	TASB020	53.0		Song Zenglei	53.0	99.6125196963186	1.6227720138334665			intertidal
FI7	MC7		Zostera japonica	ZJTCL004	83.0		Huang Yanyan	83.0	99.6125196963186	1.5045941023594656			intertidal
FL2	MC7		Zostera japonica	AC15	64.0		Huang Yanyan	64.0	99.05386047844148	1.6320830007980844			intertidal
GNM926926003762	MC7		marine ranching	YTSC323	48.0		Huang Yanyan	48.0	99.6125196963186	2.0632533202365604			submerged
AD9	MC7	MC7	coral	Y304	66.0		Xie Mei	66.0	99.19352528291076	1.9796931808104992			
GNM526588000702	MC271		brown algae	BHA-24	34.0		Zhang DeChao	34.0	99.3546769803753	1.922053737696196			submerged
CH2	MC3	MC3	coral	Y255	66.0		Xie Mei	66.0	99.38905600916772	2.43569279882129			
N7	MC3	MC3	coral	Y721	60.0		Xie Mei	60.0	99.33319008738005	1.9719340250066508			
P8	MC3	MC3	coral	Y918	63.0		Xie Mei	63.0	99.13121329322446	2.13487629688747			
O4	MC3	MC3	coral	Y803	56.0		Xie Mei	56.0	99.33319008738005	1.38999733971801			
M11	MC3	MC3	coral	Y525	64.0		Xie Mei	64.0	99.38905600916772	2.2279861665336527			
AE4	MC3	MC3	coral	Y369	60.0		Xie Mei	60.0	99.38905600916772	1.948656557595105			
GNM526588003462	MC3		bare flat	SZCCYKE132	76.0		Huang Yanyan	76.0	99.05386047844148	2.448910493603231			intertidal
GNM526588003470	MC3		bare flat	SZCCYKF019	90.0		Huang Yanyan	90.0	99.03058301102996	2.309245689133957			intertidal
GNM526588003422	MC3		bare flat	SZCCYKD010	76.0		Huang Yanyan	76.0	99.33319008738005	2.448910493603231			intertidal
GNM526588003489	MC3		bare flat	SZCCYKF094	81.0		Huang Yanyan	81.0	99.33319008738005	2.448910493603231			intertidal
GNM526588003199	MC3		Spartina	CRTC015	59.0		Song Zenglei	59.0	99.05386047844148	1.8555466879489224			intertidal
GNM526588003219	MC3		Spartina	SATA035	64.0		Song Zenglei	64.0	99.05386047844148	2.1563631898827427			intertidal
GNM526588003477	MC3		bare flat	SZCCYKF038	74.0		Huang Yanyan	74.0	99.01395624859312	2.13487629688747			intertidal
GNM526588003218	MC3		Spartina	SATA033	63.0		Song Zenglei	63.0	99.05386047844148	2.063253320236561			intertidal
GNM526588003215	MC3		Spartina	SATA022	61.0		Song Zenglei	61.0	99.05386047844148	2.13487629688747			intertidal
GNM526588003468	MC3		bare flat	SZCCYKF005	73.0		Huang Yanyan	73.0	99.05386047844148	1.783923711298013			intertidal
GNM526588003562	MC3		Spartina	SAZE008	62.0		Song Zenglei	62.0	99.05386047844148	2.222870239630016			intertidal
GNM526588003526	MC3		Spartina	SASD013	63.0		Song Zenglei	63.0	99.07534737143676	2.13487629688747			intertidal
GNM526588003436	MC3		bare flat	SZCCYKD119	69.0		Huang Yanyan	69.0	99.05386047844148	2.212229111670452			intertidal
GNM526588003221	MC3		Spartina	SATA040	65.0		Song Zenglei	65.0	99.05386047844148	2.1563631898827427			intertidal
GNM526588003579	MC3		Spartina	TAZD023	59.0		Song Zenglei	59.0	99.05386047844148	2.414205905826017			intertidal
GNM526588003220	MC3		Spartina	SATA037	60.0		Song Zenglei	60.0	99.05386047844148	2.13487629688747			intertidal
GNM526588003463	MC3		bare flat	SZCCYKE139	71.0		Huang Yanyan	71.0	99.05386047844148	2.321096036179835			intertidal
GNM526588003461	MC3		bare flat	SZCCYKE129	69.0		Huang Yanyan	69.0	98.91419567397222	2.321096036179835			intertidal
GNM526588003563	MC3		Spartina	SAZE010	62.0		Song Zenglei	62.0	99.05386047844148	2.222870239630016			intertidal
GNM526588003197	MC3		Spartina	CRTB023	62.0		Song Zenglei	62.0	99.05386047844148	2.414205905826017			intertidal
GNM526588003203	MC3		Spartina	CRZE003	61.0		Song Zenglei	61.0	99.05386047844148	2.13487629688747			intertidal
GNM526588003201	MC3		Spartina	CRTD047	59.0		Song Zenglei	59.0	99.05386047844148	2.041766427241288			intertidal
GNM526588003451	MC3		bare flat	SZCCYKE073	67.0		Huang Yanyan	67.0	99.05386047844148	2.321096036179835			intertidal
GNM526588003502	MC3		bare flat	SZCCYKF152	65.0		Huang Yanyan	65.0	99.05386047844148	2.56318169725991			intertidal
GNM526588003212	MC3		Spartina	SATA010	60.0		Song Zenglei	60.0	99.05386047844148	1.76243681830274			intertidal
GNM526588003190	MC3		Spartina	CRSA017	63.0		Song Zenglei	63.0	99.05386047844148	2.13487629688747			intertidal
GNM526588003227	MC3		Spartina	SAZA012	60.0		Song Zenglei	60.0	99.05386047844148	2.13487629688747			intertidal
GNM526588003286	MC3		Spartina	TATA013	64.0		Song Zenglei	64.0	99.07534737143676	1.911412609736632			intertidal
GNM526588003439	MC3		bare flat	SZCCYKD157	81.0		Huang Yanyan	81.0	98.63486606503368	2.13487629688747			intertidal
GNM526588003223	MC3		Spartina	SATB044	70.0		Song Zenglei	70.0	99.05386047844148	1.9021016227720136			intertidal
GNM926926003698	MC3		Enteromorpha	QDSC184	81.0		Huang Yanyan	81.0	99.05386047844148	1.7158818834796488			submerged
GNM526588003239	MC3		Spartina	TAZA034	72.0		Song Zenglei	72.0	99.05386047844148	1.4831072093641926			intertidal
GNM526588003450	MC3		bare flat	SZCCYKE071	82.0		Huang Yanyan	82.0	99.33319008738005	2.283852088321362			intertidal
GNM526588003496	MC3		bare flat	SZCCYKF130	87.0		Huang Yanyan	87.0	99.33319008738005	2.283852088321362			intertidal
GNM526588003466	MC3		bare flat	SZCCYKE153	92.0		Huang Yanyan	92.0	99.33319008738005	2.283852088321362			intertidal
GNM526588003476	MC3		bare flat	SZCCYKF037	90.0		Huang Yanyan	90.0	98.47721412665544	2.873890541488308			intertidal
GNM526588003196	MC3		Spartina	CRTA038	72.0		Song Zenglei	72.0	98.51213032777278	2.583133812184091			intertidal
GNM526588003500	MC3		bare flat	SZCCYKF145	76.0		Huang Yanyan	76.0	98.51213032777278	2.583133812184091			intertidal
GNM926926003639	MC3		natural sea area	CDSB091	72.0		Huang Yanyan	72.0	98.53361722076806	2.154828411811652			submerged
GNM526588003456	MC3		bare flat	SZCCYKE100	76.0		Huang Yanyan	76.0	98.51213032777278	2.583133812184091			intertidal
GNM926926003597	MC3		natural sea area	CDSA096	66.0		Huang Yanyan	66.0	99.05386047844148	1.8555466879489224			submerged
GNM526588003490	MC3		bare flat	SZCCYKF099	67.0		Huang Yanyan	67.0	99.05386047844148	2.041766427241288			intertidal
GNM526588003566	MC3		Spartina	TASC047	58.0		Song Zenglei	58.0	99.05386047844148	2.041766427241288			intertidal
GNM526588003232	MC3		Spartina	TASD029	71.0		Song Zenglei	71.0	99.05386047844148	2.13487629688747			intertidal
GNM926926003631	MC3		natural sea area	CDSB007	69.0		Huang Yanyan	69.0	99.3546769803753	2.414205905826017			submerged
GNM926926003753	MC3		marine ranching	YTSC208	70.0		Huang Yanyan	70.0	99.63400658931386	2.501108450829121			submerged
GNM926926003714	MC3		marine ranching	YTSA099	72.0		Huang Yanyan	72.0	99.3546769803753	2.609736632083001			submerged
GNM526588003301	MC3		Spartina	SATA005	86.0		Song Zenglei	86.0	98.36484744305972	1.814977387603086			intertidal
AI2	MC3	MC125	coral	Y7	101.0		Xie Mei	101.0	99.3292833795627	2.3774991302924264			
GNM526588003185	MC3		Spartina	CRZD012	49.0		Song Zenglei	49.0	99.33319008738005	1.6693269486565576			intertidal
GNM526588003152	MC3		Spartina	SATB027	97.0		Song Zenglei	97.0	99.02846687762889	2.841302087112143			intertidal
GNM926926003704	MC3		marine ranching	YTSA049	54.0		Huang Yanyan	54.0	99.3292833795627	2.018488959829742			submerged
O5	MC3	MC3	coral	Y814	59.0		Xie Mei	59.0	99.30779648656744	1.8555466879489224			
K12	MC3	MC3	coral	Y170	57.0		Xie Mei	57.0	99.33319008738005	2.9263101888800214			
P2	MC3	MC3	coral	Y905	59.0		Xie Mei	59.0	99.33319008738005	2.9263101888800214			
AE6	MC3	MC3	coral	Y379	60.0		Xie Mei	60.0	99.33319008738005	2.9263101888800214			
P7	MC3	MC3	coral	Y917	62.0		Xie Mei	62.0	99.33319008738005	2.9263101888800214			
O6	MC3	MC3	coral	Y816	2.0		Xie Mei	44.0	98.0549315675014	2.87975525405693			
AE5	MC3	MC3	coral	Y377	47.0		Xie Mei	47.0	99.30779648656744	2.13487629688747			
AL7	MC3	MC3	coral	Y913	2.0		Xie Mei	51.0	99.30779648656744	2.13487629688747			
CI3	MC3	MC3	coral	Y920	47.0		Xie Mei	47.0	99.30779648656744	2.13487629688747			
CI6	MC3	MC3	coral	A159	48.0		Xie Mei	48.0	99.30779648656744	2.13487629688747			
M8	MC3	MC3	coral	Y161	53.0		Xie Mei	53.0	99.30779648656744	2.13487629688747			
AF11	MC3	MC3	coral	Y936	64.0		Xie Mei	64.0	99.30779648656744	2.13487629688747			
O10	MC3	MC3	coral	Y877	50.0		Xie Mei	50.0	99.30779648656744	2.13487629688747			
AE9	MC3	MC3	coral	Y402	48.0		Xie Mei	48.0	99.30779648656744	2.13487629688747			
AD12	MC3	MC3	coral	Y343	61.0		Xie Mei	61.0	99.30779648656744	2.13487629688747			
P5	MC3	MC3	coral	Y912	54.0		Xie Mei	54.0	99.30779648656744	2.13487629688747			
AL4	MC3	MC3	coral	Y192	49.0		Xie Mei	49.0	99.30779648656744	2.423516892790636			
N5	MC3	MC3	coral	Y571	54.0		Xie Mei	54.0	99.30779648656744	2.13487629688747			
P9	MC3	MC3	coral	Y919	54.0		Xie Mei	54.0	99.30779648656744	2.13487629688747			
O9	MC3	MC3	coral	Y875	47.0		Xie Mei	47.0	99.30779648656744	2.13487629688747			
P12	MC3	MC3	coral	Y933	48.0		Xie Mei	48.0	99.30779648656744	2.13487629688747			
L8	MC3	MC3	coral	Y191	49.0		Xie Mei	49.0	99.30779648656744	2.13487629688747			
O12	MC3	MC3	coral	Y888	49.0		Xie Mei	49.0	99.30779648656744	2.13487629688747			
AE1	MC3	MC3	coral	Y349	49.0		Xie Mei	49.0	99.30779648656744	2.13487629688747			
N1	MC3	MC3	coral	Y552	53.0		Xie Mei	53.0	99.30779648656744	2.13487629688747			
BH9	MC3	MC3	coral	A152	284.0		Xie Mei	284.0	99.30779648656744	6.409570365370563			
N3	MC3	MC3	coral	Y557	51.0		Xie Mei	51.0	99.30779648656744	2.13487629688747			
FH4	MC3		Zostera japonica	ZJDAS004	93.0		Huang Yanyan	93.0	99.3292833795627	1.948656557595105			intertidal
AK11	MC3	MC3	coral	Y76	45.0		Xie Mei	45.0	99.33319008738005	1.6693269486565576			
BH8	MC3	MC3	coral	A133	62.0		Xie Mei	62.0	99.33319008738005	2.5073157754722			
BH7	MC3	MC3	coral	A132	64.0		Xie Mei	64.0	99.3546769803753	2.5073157754722			
L6	MC3	MC3	coral	Y51	65.0		Xie Mei	65.0	99.33319008738005	2.5073157754722			
AK10	MC3	MC3	coral	Y62	71.0		Xie Mei	71.0	99.3546769803753	2.5073157754722			
O3	MC3	MC3	coral	Y798	97.0		Xie Mei	97.0	98.9917872320107	2.786645384410748			
P3	MC3	MC3	coral	Y198	73.0		Xie Mei	73.0	99.33319008738005	2.5073157754722			
AF6	MC3	MC3	coral	Y471	62.0		Xie Mei	62.0	99.3546769803753	2.5073157754722			
O2	MC3	MC3	coral	Y780	71.0		Xie Mei	71.0	99.33319008738005	2.5073157754722			
AF9	MC3	MC3	coral	Y495	66.0		Xie Mei	66.0	99.33319008738005	2.8564777866453843			
N12	MC3	MC3	coral	Y735	55.0		Xie Mei	55.0	99.6125196963186	1.8648576749135408			
AF4	MC3	MC3	coral	Y463	53.0		Xie Mei	53.0	99.63400658931386	1.5855280659749933			
AF5	MC3	MC3	coral	Y470	50.0		Xie Mei	50.0	99.6125196963186	1.8648576749135408			
L11	MC3	MC3	coral	Y63	55.0		Xie Mei	55.0	99.3546769803753	2.0883213620643786			
FI1	MC304		Zostera japonica	HOTBL035	173.0		Huang Yanyan	173.0	99.34715656782696	2.212229111670452			intertidal
AF7	MC3	MC3	coral	Y472	64.0		Xie Mei	64.0	99.02846687762889	2.9263101888800214			
FI8	MC257		Zostera japonica	AC08	335.0		Huang Yanyan	335.0	98.7963975813138	3.670970556445418			intertidal
FI9	MC257		Zostera japonica	HODAS003	38.0		Huang Yanyan	38.0	98.7963975813138	1.2130885873902633			intertidal
FI10	MC257		Zostera japonica	HOTBL017	31.0		Huang Yanyan	31.0	98.7963975813138	1.203777600425645			intertidal
FI12	MC257		Zostera japonica	ZJDAS006	87.0		Huang Yanyan	87.0	98.7710039805012	1.203777600425645			intertidal
FJ8	MC257		Zostera japonica	HOTBL020	62.0		Huang Yanyan	62.0	98.7963975813138	1.5296621441872835			intertidal
GNM017872545	MC257		bare flat	HKCCSP335	36.0	Others	-	36.0	98.7710039805012	1.9135287431376813			intertidal
GNM017872555	MC257		bare flat	HKCCSA071	31.0	Others	-	31.0	98.81788447430904	1.8555466879489224			intertidal
FH8	MC257		Zostera japonica	ZJTAS011	45.0		Huang Yanyan	45.0	98.67577797745396	1.5855280659749933			intertidal
